,ID,Gender,Age,Country,Registered,Artist_ID,Artist,Plays
0,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",83998f9c-846b-4294-aede-d7735531c901,edguy,341
1,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",765774a0-2060-469b-8b7d-612eea48579b,helloween,279
2,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",8766cdd6-066c-4b14-ba53-c7958e613bad,gamma ray,253
3,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",8b07bb3d-aff5-4ce5-9f41-2872bc79320f,cinderella,240
4,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",2449300a-6ca7-45da-8102-22789d256475,kamelot,209
5,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",2ecbc483-dee4-442f-8ce7-f3ab31c73f87,avantasia,200
6,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",171cbc8f-8ab3-4aec-9916-f0bdbe26bb79,w.a.s.p.,167
7,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",a9859125-d2c2-498e-a20b-b98dff2957a4,kingdom come,165
8,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",31745282-b1ea-4d62-939f-226b14d68e7c,in flames,151
9,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",26f07661-e115-471d-a930-206f5c89d17c,mötley crüe,146
10,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",ad73761f-c66d-4149-899d-21f56d1969a1,running wild,146
11,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",41f4d85a-0bd7-4602-a3e3-8c47f36efb0a,accept,138
12,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",aeca5dec-7c7a-493e-9d90-68f7013394de,royal hunt,128
13,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",09ade3bd-b110-4277-b923-7dc32e6a3f92,dokken,127
14,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",75932af9-3c2c-4a93-8e5a-2f2cf0f2d647,firewind,126
15,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",d0400f72-c2df-4cb3-81bd-72fa19aeaef8,dark moor,122
16,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",ec7bd678-53d1-4ad4-8e59-639ce44f583f,axxis,121
17,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",8aa5b65a-5b3c-4029-92bf-47a544356934,ozzy osbourne,118
18,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",22cbe400-9906-4c47-973c-b7122b23840a,machinae supremacy,117
19,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",17828264-0f4a-40b3-bfc5-8544f30debed,at vance,110
20,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",3fef3bbc-53eb-46f8-8679-980d0c943c34,u.d.o.,110
21,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",29762c82-bb92-4acd-b1fb-09cc4da250d2,joe satriani,109
22,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",4e0dffde-ad2d-45b7-9c75-d57ce55de061,rhapsody of fire,106
23,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",7249b899-8db8-43e7-9e6e-22f1e736024e,def leppard,104
24,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",ca891d65-d9b0-4258-89f7-e6ba29d83767,iron maiden,101
25,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",6b335658-22c8-485d-93de-0bc29a1d0349,judas priest,97
26,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",bbd80354-597e-4d53-94e4-92b3a7cb8f2c,saxon,93
27,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",6da0515e-a27d-449d-84cc-00713c38a140,skid row,93
28,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",f980c683-e9fb-4813-84d5-283c72af43fb,metalium,92
29,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",32567eb3-aeca-467f-8b89-a69b11fcb781,primal fear,91
30,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",b0fe8ef0-d59b-4d41-afee-2d21b59112ab,angra,89
31,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",7fa7fc04-1011-4876-8095-ecd232edea87,blind guardian,85
32,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",bba11721-9195-4a6c-8218-a128c9ef5846,keiko matsui,85
33,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",319b1175-ced9-438f-986b-9239c3edd92d,sonata arctica,83
34,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",df074f34-26fc-45fa-adf3-d19836dde2ec,demons & wizards,81
35,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",8097243f-7a3d-435a-a11e-0c5f886528e0,dream evil,80
36,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",2a90aa9c-d2ff-49fd-a8e5-2463f657eb45,rage,79
37,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",c3d6fdd5-67c5-453e-87e3-d17a00a52879,stratovarius,78
38,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",d4310265-7415-4802-b4f3-4b762217efbb,freedom call,76
39,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",abf5f674-dbad-4219-b3ad-dbd6fb163c8e,hammerfall,76
40,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",00eeed6b-5897-4359-8347-b8cd28375331,manowar,76
41,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",e1f1e33e-2e4c-4d43-b91b-7064068d3283,kiss,75
42,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",ad6ba1fc-a632-475b-a66b-1d76a57bb356,dragonland,74
43,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",2b510a30-f989-411b-bb23-b3c42ae3e522,nocturnal rites,74
44,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",3d2b98e5-556f-4451-a3ff-c50ea18d57cb,aerosmith,72
45,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",c55193fb-f5d2-4839-a263-4c044fca1456,dio,72
46,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",4a252ce3-5352-4e7d-bdf5-b75a67908a08,gotthard,71
47,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",ed114045-8462-4b49-89ae-527fa2544a2b,grave digger,71
48,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",8a0e10a9-80c7-40e0-bf5b-89f1d57f9537,iced earth,69
49,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",4591ea10-e654-4cfc-9615-56987c5bcbfe,axel rudi pell,68
50,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",c72198b0-42dd-419c-b0ca-924453e24940,pink cream 69,68
51,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",ac15222f-fb8a-4d2b-b4da-bde1c19f0a9f,savatage,68
52,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",79491354-3d83-40e3-9d8e-7592d58d790a,deep purple,67
53,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",0383dadf-2a4e-4d10-a46a-e9e041da8eb3,queen,65
54,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",b665b768-0d83-4363-950c-31ed39317c15,van halen,63
55,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",61489e73-b397-48d2-ba35-5e8a0c619df0,armik,62
56,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",50698127-f6f4-4c0c-8010-db98c21100e1,bruce dickinson,62
57,003dc1eaf59995415b645c1f3373632a7fb3696a,m,24.0,Russian Federation,"Jan 25, 2008",a46a8ac0-5179-4790-ad77-1e0c1a843989,pretty maids,61
58,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",de11b037-d880-40e0-8901-0397c768c457,eagles of death metal,82
59,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",ef58d4c9-0d40-42ba-bfab-9186c1483edd,dragonforce,71
60,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",319b1175-ced9-438f-986b-9239c3edd92d,sonata arctica,68
61,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",765774a0-2060-469b-8b7d-612eea48579b,helloween,64
62,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",c3d6fdd5-67c5-453e-87e3-d17a00a52879,stratovarius,64
63,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",83998f9c-846b-4294-aede-d7735531c901,edguy,57
64,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",7fa7fc04-1011-4876-8095-ecd232edea87,blind guardian,55
65,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",8766cdd6-066c-4b14-ba53-c7958e613bad,gamma ray,55
66,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",abf5f674-dbad-4219-b3ad-dbd6fb163c8e,hammerfall,54
67,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",ea06efff-9611-4caf-adf8-38297e344bbb,dj,48
68,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",7e8571b1-7c5a-4739-bc51-73d422ee9d74,five finger death punch,48
69,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",00eeed6b-5897-4359-8347-b8cd28375331,manowar,48
70,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",8a0e10a9-80c7-40e0-bf5b-89f1d57f9537,iced earth,47
71,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",32567eb3-aeca-467f-8b89-a69b11fcb781,primal fear,43
72,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",4e0dffde-ad2d-45b7-9c75-d57ce55de061,rhapsody of fire,43
73,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",2ecbc483-dee4-442f-8ce7-f3ab31c73f87,avantasia,42
74,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",df074f34-26fc-45fa-adf3-d19836dde2ec,demons & wizards,42
75,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",4bb4e4e4-5f66-4509-98af-62dbb90c45c5,disturbed,41
76,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",2449300a-6ca7-45da-8102-22789d256475,kamelot,41
77,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",b0fe8ef0-d59b-4d41-afee-2d21b59112ab,angra,36
78,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",ad6ba1fc-a632-475b-a66b-1d76a57bb356,dragonland,33
79,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",00a9f935-ba93-4fc8-a33a-993abe9c936b,nightwish,33
80,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",d0400f72-c2df-4cb3-81bd-72fa19aeaef8,dark moor,32
81,0108aaf1a211987343da59242267fc511a34425a,m,,Russian Federation,"Dec 21, 2006",40842674-a794-4580-a0f5-e43d5b600729,evergrey,32
