,ID,Gender,Age,Country,Registered,Artist_ID,Artist,Plays
0,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",a74b1b7f-71a5-4011-9441-d0b5e4122711,radiohead,2417
1,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",4883523d-fc0e-4d0d-802c-91379e767083,the hold steady,1955
2,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",d700b3f5-45af-4d02-95ed-57d301bda93e,mogwai,1480
3,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",69158f97-4c07-4c4e-baf8-4e4ab1ed666e,boards of canada,1115
4,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",444f2191-8841-440e-bbc1-6fd564893946,justice,1094
5,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",78f797e3-4913-4026-aad0-1cd858bd735b,bright eyes,1039
6,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",3bcff06f-675a-451f-9075-99e8657047e8,four tet,1022
7,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",630662ea-1c7d-4208-99fd-ba3afec20f0c,amon tobin,944
8,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",f6f2326f-6b25-4170-b89d-e235b25508e8,sigur rós,763
9,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",0cdb0359-5698-487d-9aae-a25fb4dcdc4d,clutch,754
10,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",42e49814-6058-431c-80e2-a3aab424060d,white denim,748
11,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",8a396a9c-2e4f-47e2-a587-c26e93a0953f,the go! team,712
12,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles,704
13,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",82dc508a-dbda-4954-aedc-28895edfa42e,2 many dj's,647
14,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",eb872766-98f6-453d-883f-2ae908a18315,tv on the radio,597
15,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",66fc5bf8-daa4-4241-b378-9bc9077939d2,tool,480
16,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",ea0f2a37-7007-4217-a812-396227f5013a,kyuss,478
17,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",efa2c11a-1a35-4b60-bc1b-66d37de88511,dj shadow,410
18,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",cb67438a-7f50-4f2b-a6f1-2bb2729fd538,air,385
19,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",9689aa5a-4471-4fb4-9721-07cecda0fa9f,a tribe called quest,367
20,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",7c158ea8-c0aa-410e-bdc1-20bba9759577,the cinematic orchestra,366
21,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",309c62ba-7a22-4277-9f67-4a162526d18a,beck,332
22,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",437a0e49-c6ae-42f6-a6c1-84f25ed366bc,bon iver,313
23,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",1c70a3fc-fa3c-4be1-8b55-c3192db8a884,röyksopp,311
24,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",8cc8eb33-616e-4392-9fe5-28b1fd15adad,rex the dog,300
25,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",9a709693-b4f8-4da9-8cc1-038c911a61be,bonobo,296
26,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",4a00ec9d-c635-463a-8cd4-eb61725f0c60,deadmau5,295
27,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",97b1142f-c71e-4971-8736-4a8ceaf6b4c3,the decemberists,283
28,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",60dd41cf-8f9d-46d8-bc19-dc7e5acb24c8,earth,282
29,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",a66999a7-ae5c-460e-ba94-1a01143ae847,snow patrol,278
30,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",8522b9b6-b295-48d7-9a10-8618fb80beb8,battles,270
31,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",93eb7110-0bc9-4d3f-816b-4b52ef982ec8,metronomy,268
32,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",65323ae4-1a49-497f-8f58-ae42b6c05eb6,dj format,247
33,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",4a4ee089-93b1-4470-af9a-6ff575d32704,the prodigy,234
34,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",4cbbf0d6-6c78-4e3d-ab25-91b13603cf7c,lemon jelly,233
35,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",83d91898-7763-47d7-b03b-b92132375c47,pink floyd,217
36,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",1a120ec5-35b3-4f3e-aa49-7201550d9feb,rjd2,217
37,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",1f43d76f-8edf-44f6-aaf1-b65f05ad9402,the flaming lips,215
38,0000c176103e538d5c9828e695fed4f7ae42dd01,m,20.0,United Kingdom,"Jan 14, 2006",c8d0a9fc-f547-4113-87f1-e7e029b58d6f,alasdair fraser & paul machlis,211
