,ID,Gender,Age,Country,Registered,Artist_ID,Artist,Plays
0,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",72c536dc-7137-4477-a521-567eeb840fa8,bob dylan,2318
1,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",2819834e-4e08-47b0-a2c4-b7672318e8f0,the byrds,924
2,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",65314b12-0e08-43fa-ba33-baaa7b874c15,leonard cohen,656
3,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles,460
4,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",5d02f264-e225-41ff-83f7-d9b1f0b1874a,simon & garfunkel,459
5,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",0383dadf-2a4e-4d10-a46a-e9e041da8eb3,queen,400
6,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",72d7d717-0837-4f2a-9641-d0f9fdd3acf7,donovan,356
7,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",c3aeb863-7b26-4388-94e8-5a240f2be21b,tom waits,348
8,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",92d37892-6186-4459-9cc1-f0dde57652d0,joan baez,339
9,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",cbd827e1-4e38-427e-a436-642683433732,woody guthrie,304
10,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",ebfc1398-8d96-47e3-82c3-f782abcdb13d,the beach boys,265
11,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",75167b8b-44e4-407b-9d35-effe87b223cf,neil young,262
12,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,johnny cash,247
13,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",17b53d9f-5c63-4a09-a593-dde4608e0db9,the kinks,242
14,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",4387b544-e4d0-4f18-b74e-d4a5ba1582ab,traveling wilburys,236
15,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",70248960-cb53-4ea4-943a-edb18f7d336f,bruce springsteen,234
16,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",8c90ad8c-9150-4c51-a1eb-342232e99d06,the band,218
17,0008ac556f2cf0ea3b53f53d84223f1c62ee3ffe,m,54.0,United Kingdom,"Oct 24, 2008",8546949d-f46c-45ab-8391-85b26dda6b65,tim buckley,217
