,ID,Gender,Age,Country,Registered,Artist_ID,Artist,Plays
0,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",f82f3a3e-29c2-42ca-b589-bc5dc210fa9e,the kooks,386
1,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",b9a2a9a6-7a40-48a6-bcb1-8eff5b89ad5b,nada surf,113
2,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",5aeb21a3-4606-4a0d-8369-50c768d1e99a,stars,100
3,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",5c2717ab-3b1e-4043-8874-e88ecf391cc9,clueso,94
4,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",6ffb8ea9-2370-44d8-b678-e9237bbd347b,kings of leon,80
5,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,arctic monkeys,76
6,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",caaba574-dfbc-4681-8e56-19b5150897d2,cut copy,75
7,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",ff6e677f-91dd-4986-a174-8db0474b1799,jack johnson,73
8,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",93eb7110-0bc9-4d3f-816b-4b52ef982ec8,metronomy,71
9,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",0f8bd5a7-c915-4e00-a035-fe3969e9a9b1,mystery jets,71
10,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",f83781c8-64f9-4657-85bd-51f74d195cfd,the whitest boy alive,70
11,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",823ddc0d-2a25-453b-a261-f0f5935ea453,kristoffer ragnstam,67
12,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",c485632c-b784-4ee9-8ea1-c5fb365681fc,mgmt,66
13,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",18c2200e-0acf-4ef9-95c9-ff797a23214b,billie the vision & the dancers,65
14,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",81271d69-e10b-48da-a431-d4ed5d699e98,the hush now,60
15,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",ac7e838c-3d95-47c2-92a9-81767ad7c217,empire of the sun,58
16,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",cf0f4547-ffbd-4011-98ad-0bec9ba022db,kings of convenience,56
17,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",000d90ec-d64c-48a1-b775-e726fd240e9f,get cape. wear cape. fly,53
18,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",14b22b4b-06d5-4b82-8284-29d29b58945f,air,52
19,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",ded93cca-d095-4490-a016-94b0021bf8dd,daniel cirera,51
20,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",35581de7-591f-424f-9c64-7b22fd45605e,sportfreunde stiller,51
21,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",2c629b8c-d751-4131-b785-5690bb5e0fd7,the kills,51
22,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",5686efb4-aec0-4cd6-9abe-33fe92b6b7c2,the slip,42
23,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",49576e42-fbbd-4d73-968d-93c8dcf7f065,plain white ts,41
24,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",487bfd74-71bf-46dd-b89c-80b7a0f06f2f,the hives,40
25,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",f2cb0435-d643-4fab-9587-fdb0279330a7,razorlight,38
26,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",cc197bad-dc9c-440d-a5b5-d52ba2e14234,coldplay,37
27,0025719f0cfae17ad6498cdf7cb8dfa71f34169c,m,19.0,Germany,"Dec 20, 2006",f9c1cc73-36ba-4f8d-ba12-7d2490608886,justice,33
