,ID,Gender,Age,Country,Registered,Artist_ID,Artist,Plays
0,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",99acd557-c4e2-4086-9be9-85f57184dadc,o.s.t.r.,2664
1,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",150e6403-cae1-4a28-b3c1-5ec201d746c4,flexxip,486
2,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",c7e3dfa0-5e58-41c7-8d16-f28ea5759022,zeus,465
3,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",31ab306b-f892-411b-8874-2bee558986a8,jimson,378
4,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",5608080d-4f85-407b-b16e-cd5d5c583c39,fenomen,359
5,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",cd0d4a7a-a8e9-4bb9-9b2f-f7f409ef2941,wwo,300
6,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",f85e8414-d0fd-4ebe-b01d-2e2dc5f8a644,2cztery7,287
7,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",d5be5333-4171-427e-8e12-732087c6b78e,black eyed peas,282
8,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",0697d4c7-30ed-40c8-a9bc-7ad72b3f6e27,peja,275
9,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",529ca9eb-86df-45e0-896e-e273c7214700,pih,271
10,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",aaf6e4a0-5009-4664-99d4-1b534277c686,smolik,247
11,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",f97873dd-3a2f-4625-9922-51896fb9d14d,grammatik,238
12,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",0dcb2b7e-8e3a-41ad-a662-811d5902189d,pezet,236
13,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",3bc6edf3-9257-43e6-9aa2-fde75128e780,waves,218
14,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",0e1d3eb6-6857-4c87-bdc3-433aec618f3f,semtex,195
15,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",1dafd27e-3c95-47e2-a45a-a692c7bc3b90,pezet-noon,186
16,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",603f67c5-d85f-46a3-943e-3b04ac8f2e77,tede,182
17,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",d1353a0c-26fb-4318-a116-defde9c7c9ad,dido,175
18,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",13655113-cd16-4b43-9dca-cadbbf26ee05,nelly furtado,174
19,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",ec429b41-512d-41d5-8045-04d3928e1202,donguralesko & matheo,159
20,00206024f16fcc8aeea38a32e06cd452a0fd07fa,m,18.0,Poland,"Jun 25, 2007",07ce8671-779c-431f-9832-c6c7a549e4b5,emblemat,158
