,ID,Gender,Age,Country,Registered,Artist_ID,Artist,Plays
0,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",,tanz der vampire,126
1,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",d6bd72bc-b1e2-4525-92aa-0f853cbb41bf,soundtrack,116
2,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",8eeecca3-3e44-4311-93e5-e67decfafc06,groove coverage,109
3,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",0103c1cc-4a09-4a5d-a344-56ad99a77193,avril lavigne,90
4,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",012e3432-71d3-4317-9ce5-b60cb6cdc38f,the rasmus,62
5,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",4cc51547-88ae-49a2-bf7e-0ef65ee7a94c,him,59
6,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",00a9f935-ba93-4fc8-a33a-993abe9c936b,nightwish,55
7,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",343b54e2-9b1b-4bb9-8d0f-06c3942c3c67,eisregen,43
8,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03,as i lay dying,38
9,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",8ebd161e-f45e-41b9-8019-fcbd094c327f,in extremo,28
10,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,evanescence,27
11,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",a3352eff-cde0-4f15-b44a-6f5c3e9cf079,james morrison,19
12,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",ea4dfa26-f633-4da6-a52a-f49ea4897b58,r.e.m.,17
13,000cb6427411006fe9a6193d3c4f59efed53fbef,f,17.0,Germany,"Jun 19, 2008",b8db9fab-d73d-474b-a589-e04dc83ecd92,mariha,15
